15:45:54.175 [http-nio-8090-exec-2] INFO  AgentService                                       - 2022-01-25T15:45:54.175
15:45:54.175 [http-nio-8090-exec-2] INFO  AgentService                                       - Rule to be fired is : Invalid Country rule
15:45:54.175 [http-nio-8090-exec-2] INFO  AgentService                                       - Timer Started
15:45:54.175 [http-nio-8090-exec-2] INFO  AgentService                                       - 2022-01-25T15:45:54.175
15:45:54.176 [http-nio-8090-exec-2] INFO  AgentService                                       - rule fired name is : Invalid Country rule
15:45:54.177 [http-nio-8090-exec-2] INFO  AgentService                                       - Timer Stoped
15:45:54.177 [http-nio-8090-exec-2] INFO  AgentService                                       - 2022-01-25T15:45:54.177
15:45:54.177 [http-nio-8090-exec-2] INFO  AgentService                                       - Rule to be fired is : Gender rule
15:45:54.177 [http-nio-8090-exec-2] INFO  AgentService                                       - Timer Started
15:45:54.177 [http-nio-8090-exec-2] INFO  AgentService                                       - 2022-01-25T15:45:54.177
15:45:54.178 [http-nio-8090-exec-2] INFO  AgentService                                       - rule fired name is : Gender rule
15:45:54.178 [http-nio-8090-exec-2] INFO  AgentService                                       - Timer Stoped
15:45:54.178 [http-nio-8090-exec-2] INFO  AgentService                                       - 2022-01-25T15:45:54.178
15:45:54.178 [http-nio-8090-exec-2] INFO  AgentService                                       - Rule to be fired is : Valid Agent
15:45:54.178 [http-nio-8090-exec-2] INFO  AgentService                                       - Timer Started
15:45:54.178 [http-nio-8090-exec-2] INFO  AgentService                                       - 2022-01-25T15:45:54.178
15:45:54.178 [http-nio-8090-exec-2] INFO  AgentService                                       - rule fired name is : Valid Agent
15:45:54.178 [http-nio-8090-exec-2] INFO  AgentService                                       - Timer Stoped
15:45:54.178 [http-nio-8090-exec-2] INFO  AgentService                                       - 2022-01-25T15:45:54.178
15:45:54.179 [http-nio-8090-exec-2] INFO  AgentService                                       - After Firing rules 2022-01-25T15:45:54.179
15:48:15.481 [main] INFO  c.D.AgentApplicationKt                             - Starting AgentApplicationKt using Java 1.8.0_202 on Mayank-INT039 with PID 4284 (C:\Users\Mayank_Singh\Downloads\demo (1)\DynamicDrools\target\classes started by Mayank_Singh in C:\Users\Mayank_Singh\Downloads\demo (1)\DynamicDrools)
